sku;grouped_skus;attribute_set_code;type;product_websites;name;meta_title;meta_description;description;short_description;ed_model;categories;ed_brand;ed_type;ed_color;image;small_image;thumbnail
stef_59_10_100030006004;1006521;Default;grouped;base;Stef;Stef;Stef;Stef;Stef;Stef;Shop/Pottery & glassware/Indoor pottery/Indoor bottles & jugs;Mica Decorations;bottle;white; 100652101.jpg; 100652101.jpg; 100652101.jpg
stef_59_123_100030006004;1006520;Default;grouped;base;Stef;Stef;Stef;Stef;Stef;Stef;Shop/Pottery & glassware/Indoor pottery/Indoor bottles & jugs;Mica Decorations;bottle;taupe; 100652001.jpg; 100652001.jpg; 100652001.jpg
stef_59_90_100030006004;1006525;Default;grouped;base;Stef;Stef;Stef;Stef;Stef;Stef;Shop/Pottery & glassware/Indoor pottery/Indoor bottles & jugs;Mica Decorations;bottle;blue; 100652501.jpg; 100652501.jpg; 100652501.jpg
stef_798_10_100030006003;1006558;Default;grouped;base;Stef;Stef;Stef;Stef;Stef;Stef;Shop/Pottery & glassware/Indoor pottery/Indoor trays;Mica Decorations;tray;white; 100655801.jpg; 100655801.jpg; 100655801.jpg
stef_798_123_100030006003;1006554;Default;grouped;base;Stef;Stef;Stef;Stef;Stef;Stef;Shop/Pottery & glassware/Indoor pottery/Indoor trays;Mica Decorations;tray;taupe; 100655401.jpg; 100655401.jpg; 100655401.jpg
stef_798_20_100030006003;1006550;Default;grouped;base;Stef;Stef;Stef;Stef;Stef;Stef;Shop/Pottery & glassware/Indoor pottery/Indoor trays;Mica Decorations;tray;grey; 100655001.jpg; 100655001.jpg; 100655001.jpg
steffano_500_22_130031506150; 1012553, 1012555;Default;grouped;base;Steffano;Steffano;Steffano;Steffano;Steffano;Steffano;Shop/Spring & outdoor decoration/Outdoor furniture/Outdoor tables;Mica Decorations;to be determined;d.grey; 101255301.jpg; 101255301.jpg; 101255301.jpg
steffano_500_22_130031506151;1012554;Default;grouped;base;Steffano;Steffano;Steffano;Steffano;Steffano;Steffano;Shop/Spring & outdoor decoration/Outdoor furniture/Outdoor chairs;Mica Decorations;to be determined;d.grey; 101255401.jpg; 101255401.jpg; 101255401.jpg
steffano_500_22_130031506152;1012556;Default;grouped;base;Steffano;Steffano;Steffano;Steffano;Steffano;Steffano;Shop/Spring & outdoor decoration/Outdoor furniture/Outdoor benches;Mica Decorations;to be determined;d.grey; 101255601.jpg; 101255601.jpg; 101255601.jpg
step_189_180_110030306034;134586;Default;grouped;base;Stephanie;Stephanie;Stephanie;Stephanie;Stephanie;Stephanie;Shop/Home accessories/Room accents/Lanterns & hurricane lights;Mica Decorations;hurricane light;transparent; 13458601.jpg; 13458601.jpg; 13458601.jpg
step_93_140_110030306036; 139722, 139723;Default;grouped;base;Stephanie;Stephanie;Stephanie;Stephanie;Stephanie;Stephanie;Shop/Home accessories/Room accents/Tiered stands & plates;Mica Decorations;home deco;silver; 13972201.jpg; 13972201.jpg; 13972201.jpg
ster_500_80_120031056252;1030074;Default;grouped;base;Star;Star;Star;Star;Star;Star;Shop/Artificial flowers & plants/Seasonal flowers & plants/Seasonal wreaths & garlands;House of Seasons;to be determined;green; 103007401.jpg; 103007401.jpg; 103007401.jpg
steve_151_180_100030206020; 1019257, 1019259;Default;grouped;base;Steve;Steve;Steve;Steve;Steve;Steve;Shop/Pottery & glassware/Glassware/Glass vases;Mica Decorations;pot;transparent; 101925701.jpg; 101925701.jpg; 101925701.jpg
stoc_115_10_110030306034; 133149, 133150, 133151;Default;grouped;base;Stockholm;Stockholm;Stockholm;Stockholm;Stockholm;Stockholm;Shop/Home accessories/Room accents/Lanterns & hurricane lights;Mica Decorations;lantern;white; 13314901.jpg; 13314901.jpg; 13314901.jpg
stol_128_10_120031006107;1011811;Default;grouped;base;Cover;Cover;Cover;Cover;Cover;Cover;Shop/Artificial flowers & plants/Plants/Plants others;Mica Decorations;marguerite;white; 101181101.jpg; 101181101.jpg; 101181101.jpg
stol_152_103_120031006107;1011976;Default;grouped;base;Cover;Cover;Cover;Cover;Cover;Cover;Shop/Artificial flowers & plants/Plants/Plants others;Mica Decorations;ranunculus;fuchsia; 101197601.jpg; 101197601.jpg; 101197601.jpg
stpa_161_101_120031006101;948142;Default;grouped;base;Saint paulia;Saint paulia;Saint paulia;Saint paulia;Saint paulia;Saint paulia;Shop/Artificial flowers & plants/Plants/Flowering plants;Mica Decorations;saint paulia;l.pink; 94814201.jpg; 94814201.jpg; 94814201.jpg
stpa_161_102_120031006101;948141;Default;grouped;base;Saint paulia;Saint paulia;Saint paulia;Saint paulia;Saint paulia;Saint paulia;Shop/Artificial flowers & plants/Plants/Flowering plants;Mica Decorations;saint paulia;d.pink; 94814101.jpg; 94814101.jpg; 94814101.jpg
stpa_161_110_120031006101;948143;Default;grouped;base;Saint paulia;Saint paulia;Saint paulia;Saint paulia;Saint paulia;Saint paulia;Shop/Artificial flowers & plants/Plants/Flowering plants;Mica Decorations;saint paulia;purple; 94814301.jpg; 94814301.jpg; 94814301.jpg
stph_17_10_120031006100;1034355;Default;grouped;base;Stephanotis;Stephanotis;Stephanotis;Stephanotis;Stephanotis;Stephanotis;Shop/Artificial flowers & plants/Plants/Hanging plants;Mica Decorations;blooming plants;white; 103435501.jpg; 103435501.jpg; 103435501.jpg
stph_519_10_120031006101;919701;Default;grouped;base;Stephanotis;Stephanotis;Stephanotis;Stephanotis;Stephanotis;Stephanotis;Shop/Artificial flowers & plants/Plants/Flowering plants;Mica Decorations;others;white; 91970101.jpg; 91970101.jpg; 91970101.jpg
stre_151_21_100030106010; 1027521, 119757, 153608, 153610;Default;grouped;base;Stream;Stream;Stream;Stream;Stream;Stream;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots;Mica Decorations;pot;l.grey; 102752101.jpg; 102752101.jpg; 102752101.jpg
stre_151_21_100030106017;1042737;Default;grouped;base;Stream;Stream;Stream;Stream;Stream;Stream;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots displays & mixpallets;Mica Decorations;pot;l.grey; 104273701.jpg; 104273701.jpg; 104273701.jpg
stre_151_22_100030106010; 1027524, 153614;Default;grouped;base;Stream;Stream;Stream;Stream;Stream;Stream;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots;Mica Decorations;pot;d.grey; 102752401.jpg; 102752401.jpg; 102752401.jpg
stre_175_80_120031006101;1026440;Default;grouped;base;Strelitzia;Strelitzia;Strelitzia;Strelitzia;Strelitzia;Strelitzia;Shop/Artificial flowers & plants/Plants/Flowering plants;Mica Decorations;strelitzia;green; 102644001.jpg; 102644001.jpg; 102644001.jpg
stretto_500_30_110030306034;1040881;Default;grouped;base;Stretto;Stretto;Stretto;Stretto;Stretto;Stretto;Shop/Home accessories/Room accents/Lanterns & hurricane lights;Mica Decorations;to be determined;black; 104088101.jpg; 104088101.jpg; 104088101.jpg
stucco_500_130_110030306035; 1040817, 1040819;Default;grouped;base;Stucco;Stucco;Stucco;Stucco;Stucco;Stucco;Shop/Home accessories/Room accents/Candles & candle holders;Mica Decorations;to be determined;gold; 104081701.jpg; 104081701.jpg; 104081701.jpg
stucco_500_30_110030306035; 1040818, 1040820;Default;grouped;base;Stucco;Stucco;Stucco;Stucco;Stucco;Stucco;Shop/Home accessories/Room accents/Candles & candle holders;Mica Decorations;to be determined;black; 104081801.jpg; 104081801.jpg; 104081801.jpg
succ_176_80_120031006103; 1008964, 1008969, 930526;Default;grouped;base;Succulent;Succulent;Succulent;Succulent;Succulent;Succulent;Shop/Artificial flowers & plants/Plants/Cacti & succulents;Mica Decorations;succulents;green; 100896401.jpg; 100896401.jpg; 100896401.jpg
succ_176_80_120031006108; 1026728, 1026733, 1026745, 1030232;Default;grouped;base;Succulent;Succulent;Succulent;Succulent;Succulent;Succulent;Shop/Artificial flowers & plants/Plants/Plants displays;Mica Decorations;succulents;green; 102672801.jpg; 102672801.jpg; 102672801.jpg
succ_500_40_120031006103; 1016464, 1029969;Default;grouped;base;Succulent;Succulent;Succulent;Succulent;Succulent;Succulent;Shop/Artificial flowers & plants/Plants/Cacti & succulents;Mica Decorations;to be determined;red; 101646401.jpg; 101646401.jpg; 101646401.jpg
succ_500_80_120031006108;1026759;Default;grouped;base;Succulent;Succulent;Succulent;Succulent;Succulent;Succulent;Shop/Artificial flowers & plants/Plants/Plants displays;Mica Decorations;to be determined;green; 102675901.jpg; 102675901.jpg; 102675901.jpg
sun_500_20_110030606061; 1039404, 1039411;Default;grouped;base;Sun;Sun;Sun;Sun;Sun;Sun;Shop/Home accessories/Organization/Baskets;House of Seasons;to be determined;grey; 103940401.jpg; 103940401.jpg; 103940401.jpg
swazi_500_80_110030806081;1037968;Default;grouped;base;Swazi;Swazi;Swazi;Swazi;Swazi;Swazi;Shop/Home accessories/Home textiles/Pillows;Mica Decorations;to be determined;green; 103796801.jpg; 103796801.jpg; 103796801.jpg
syl_59_180_100030206021;146538;Default;grouped;base;Sylvie;Sylvie;Sylvie;Sylvie;Sylvie;Sylvie;Shop/Pottery & glassware/Glassware/Glass bottles;Mica Decorations;bottle;transparent; 14653801.jpg; 14653801.jpg; 14653801.jpg
syng_81_80_120031006100;1021146;Default;grouped;base;Syngonium podophyllum;Syngonium podophyllum;Syngonium podophyllum;Syngonium podophyllum;Syngonium podophyllum;Syngonium podophyllum;Shop/Artificial flowers & plants/Plants/Hanging plants;Mica Decorations;green plants small leaves;green; 102114601.jpg; 102114601.jpg; 102114601.jpg
syng_81_80_120031006102;1028058;Default;grouped;base;Syngonium podophyllum;Syngonium podophyllum;Syngonium podophyllum;Syngonium podophyllum;Syngonium podophyllum;Syngonium podophyllum;Shop/Artificial flowers & plants/Plants/Green plants;Mica Decorations;green plants small leaves;green; 102805801.jpg; 102805801.jpg; 102805801.jpg
tabo_500_14_110030706070;1027408;Default;grouped;base;Tabo;Tabo;Tabo;Tabo;Tabo;Tabo;Shop/Home accessories/Tableware/Cups;Mica Decorations;to be determined;cream; 102740801.jpg; 102740801.jpg; 102740801.jpg
tabo_500_14_110030706071; 1021955, 1021956, 1021957, 1027409, 1027410;Default;grouped;base;Tabo;Tabo;Tabo;Tabo;Tabo;Tabo;Shop/Home accessories/Tableware/Bowls;Mica Decorations;to be determined;cream; 102195501.jpg; 102195501.jpg; 102195501.jpg
tabo_500_20_110030706070;1027407;Default;grouped;base;Tabo;Tabo;Tabo;Tabo;Tabo;Tabo;Shop/Home accessories/Tableware/Cups;Mica Decorations;to be determined;grey; 102740701.jpg; 102740701.jpg; 102740701.jpg
tabo_500_20_110030706071; 1021953, 1027412, 1027413;Default;grouped;base;Tabo;Tabo;Tabo;Tabo;Tabo;Tabo;Shop/Home accessories/Tableware/Bowls;Mica Decorations;to be determined;grey; 102195301.jpg; 102195301.jpg; 102195301.jpg
tabo_500_20_110030706072; 1021958, 1027415;Default;grouped;base;Tabo;Tabo;Tabo;Tabo;Tabo;Tabo;Shop/Home accessories/Tableware/Plates;Mica Decorations;to be determined;grey; 102195801.jpg; 102195801.jpg; 102195801.jpg
tacp_500_80_150032006200; 379256, 379257;Default;grouped;base;Tacoma;Tacoma;Tacoma;Tacoma;Tacoma;Tacoma;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;Black Box Trees;to be determined;green; 37925601.jpg; 37925601.jpg; 37925601.jpg
tahiti_513_160_110030406041;1023544;Default;grouped;base;Tahiti;Tahiti;Tahiti;Tahiti;Tahiti;Tahiti;Shop/Home accessories/Lamps & lighting/Table lamps;Mica Decorations;Table lamp;copper; 102354401.jpg; 102354401.jpg; 102354401.jpg
tahiti_514_160_110030406042;1023545;Default;grouped;base;Tahiti;Tahiti;Tahiti;Tahiti;Tahiti;Tahiti;Shop/Home accessories/Lamps & lighting/Floor lamps;Mica Decorations;Floor lamp;copper; 102354501.jpg; 102354501.jpg; 102354501.jpg
tanger_500_20_110030306030; 1044107, 1044109, 1044112, 1044113;Default;grouped;base;Tanger;Tanger;Tanger;Tanger;Tanger;Tanger;Shop/Home accessories/Room accents/Decorative objects;Mica Decorations;to be determined;grey; 104410701.jpg; 104410701.jpg; 104410701.jpg
tanger_500_40_110030306030;1044110;Default;grouped;base;Tanger;Tanger;Tanger;Tanger;Tanger;Tanger;Shop/Home accessories/Room accents/Decorative objects;Mica Decorations;to be determined;red; 104411001.jpg; 104411001.jpg; 104411001.jpg
tanzi_485_130_110030406044;1023495;Default;grouped;base;Tanzi;Tanzi;Tanzi;Tanzi;Tanzi;Tanzi;Shop/Home accessories/Lamps & lighting/Lamp bulbs;Mica Decorations;lamp;gold; 102349501.jpg; 102349501.jpg; 102349501.jpg
tanzi_485_182_110030406044;1023494;Default;grouped;base;Tanzi;Tanzi;Tanzi;Tanzi;Tanzi;Tanzi;Shop/Home accessories/Lamps & lighting/Lamp bulbs;Mica Decorations;lamp;clear; 102349401.jpg; 102349401.jpg; 102349401.jpg
tanzi_485_30_110030406044;1023496;Default;grouped;base;Tanzi;Tanzi;Tanzi;Tanzi;Tanzi;Tanzi;Shop/Home accessories/Lamps & lighting/Lamp bulbs;Mica Decorations;lamp;black; 102349601.jpg; 102349601.jpg; 102349601.jpg
taro_80_80_120031006102; 1034389, 1040424, 1040425;Default;grouped;base;Taro;Taro;Taro;Taro;Taro;Taro;Shop/Artificial flowers & plants/Plants/Green plants;Mica Decorations;green plants;green; 103438901.jpg; 103438901.jpg; 103438901.jpg
tarsia_500_160_110030306030; 1034573, 1034574, 1034575, 1034576, 1034577;Default;grouped;base;Tarsia;Tarsia;Tarsia;Tarsia;Tarsia;Tarsia;Shop/Home accessories/Room accents/Decorative objects;Casa Vivante;to be determined;copper; 103457301.jpg; 103457301.jpg; 103457301.jpg
tavi_186_10_110030306035;136127;Default;grouped;base;Tavira;Tavira;Tavira;Tavira;Tavira;Tavira;Shop/Home accessories/Room accents/Candles & candle holders;Casa Vivante;wax holder;white; 13612701.jpg; 13612701.jpg; 13612701.jpg
tavo_500_140_110030306036; 139869, 139870, 139871;Default;grouped;base;Tavola;Tavola;Tavola;Tavola;Tavola;Tavola;Shop/Home accessories/Room accents/Tiered stands & plates;Mica Decorations;to be determined;silver; 13986901.jpg; 13986901.jpg; 13986901.jpg
thalia_500_10_110030706074; 1029589, 1029590;Default;grouped;base;Thalia;Thalia;Thalia;Thalia;Thalia;Thalia;Shop/Home accessories/Tableware/Tableware accessoires;Casa Vivante;to be determined;white; 102958901.jpg; 102958901.jpg; 102958901.jpg
theb_21_80_120031006107; 937932, 937933, 937934, 937935;Default;grouped;base;Tea leaf;Tea leaf;Tea leaf;Tea leaf;Tea leaf;Tea leaf;Shop/Artificial flowers & plants/Plants/Plants others;Mica Decorations;buxus;green; 93793201.jpg; 93793201.jpg; 93793201.jpg
theb_81_80_120030906094;1022751;Default;grouped;base;Tea leaf;Tea leaf;Tea leaf;Tea leaf;Tea leaf;Tea leaf;Shop/Artificial flowers & plants/Flowers & bouquets/Branches;Mica Decorations;green plants small leaves;green; 102275101.jpg; 102275101.jpg; 102275101.jpg
thel_180_80_100030206020; 1009465, 1009466;Default;grouped;base;Thelma;Thelma;Thelma;Thelma;Thelma;Thelma;Shop/Pottery & glassware/Glassware/Glass vases;Casa Vivante;vase;green; 100946501.jpg; 100946501.jpg; 100946501.jpg
thr_151_54_100030106015;1009853;Default;grouped;base;Thor;Thor;Thor;Thor;Thor;Thor;Shop/Pottery & glassware/Outdoor pottery/Outdoor hanging pots;House of Seasons;pot;terra; 100985301.jpg; 100985301.jpg; 100985301.jpg
tide_500_10_110030706074; 1035136, 1035137;Default;grouped;base;Tide;Tide;Tide;Tide;Tide;Tide;Shop/Home accessories/Tableware/Tableware accessoires;Casa Vivante;to be determined;white; 103513601.jpg; 103513601.jpg; 103513601.jpg
tide_500_121_110030706074;1029587;Default;grouped;base;Tide;Tide;Tide;Tide;Tide;Tide;Shop/Home accessories/Tableware/Tableware accessoires;Casa Vivante;to be determined;l.brown; 102958701.jpg; 102958701.jpg; 102958701.jpg
tide_500_20_110030706074; 1029586, 1029588;Default;grouped;base;Tide;Tide;Tide;Tide;Tide;Tide;Shop/Home accessories/Tableware/Tableware accessoires;Casa Vivante;to be determined;grey; 102958601.jpg; 102958601.jpg; 102958601.jpg
tide_500_80_110030706074;1029585;Default;grouped;base;Tide;Tide;Tide;Tide;Tide;Tide;Shop/Home accessories/Tableware/Tableware accessoires;Casa Vivante;to be determined;green; 102958501.jpg; 102958501.jpg; 102958501.jpg
tigo_163_180_100030206026;146087;Default;grouped;base;Tigo;Tigo;Tigo;Tigo;Tigo;Tigo;Shop/Pottery & glassware/Glassware/Glassware others;Mica Decorations;bowl;transparent; 14608701.jpg; 14608701.jpg; 14608701.jpg
tigo_180_180_100030206020; 047683, 047684, 047686, 047689, 047692, 047694, 146010, 146083, 146084, 242804, 242805, 242809;Default;grouped;base;Tigo;Tigo;Tigo;Tigo;Tigo;Tigo;Shop/Pottery & glassware/Glassware/Glass vases;Mica Decorations;vase;transparent; 04768301.jpg; 04768301.jpg; 04768301.jpg
tigo_180_180_100030206027;1044698;Default;grouped;base;Tigo;Tigo;Tigo;Tigo;Tigo;Tigo;Shop/Pottery & glassware/Glassware/Glasware displays & mixpallets;Mica Decorations;vase;transparent; 104469801.jpg; 104469801.jpg; 104469801.jpg
tile_519_103_120030906090;1009154;Default;grouped;base;Tigerlily;Tigerlily;Tigerlily;Tigerlily;Tigerlily;Tigerlily;Shop/Artificial flowers & plants/Flowers & bouquets/Stem flowers;Mica Decorations;others;fuchsia; 100915401.jpg; 100915401.jpg; 100915401.jpg
till_34_20_120031006103;1021011;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Plants/Cacti & succulents;Mica Decorations;till sandia;grey; 102101101.jpg; 102101101.jpg; 102101101.jpg
till_34_43_120030906094;1026558;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Flowers & bouquets/Branches;Mica Decorations;till sandia;bordeaux; 102655801.jpg; 102655801.jpg; 102655801.jpg
till_34_43_120031006103; 1028024, 1036662;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Plants/Cacti & succulents;Mica Decorations;till sandia;bordeaux; 102802401.jpg; 102802401.jpg; 102802401.jpg
till_34_80_120031006103; 1009001, 1009002, 1021010, 1028026;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Plants/Cacti & succulents;Mica Decorations;till sandia;green; 100900101.jpg; 100900101.jpg; 100900101.jpg
till_34_81_120030906094;1026559;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Flowers & bouquets/Branches;Mica Decorations;till sandia;l.green; 102655901.jpg; 102655901.jpg; 102655901.jpg
till_34_81_120031006103;1028025;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Plants/Cacti & succulents;Mica Decorations;till sandia;l.green; 102802501.jpg; 102802501.jpg; 102802501.jpg
till_34_82_120030906094;1026560;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Flowers & bouquets/Branches;Mica Decorations;till sandia;d.green; 102656001.jpg; 102656001.jpg; 102656001.jpg
till_500_133_120031006103;1016309;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Plants/Cacti & succulents;House of Seasons;to be determined;champagne; 101630901.jpg; 101630901.jpg; 101630901.jpg
till_500_20_120031006100; 1016460, 1016463;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Plants/Hanging plants;Mica Decorations;to be determined;grey; 101646001.jpg; 101646001.jpg; 101646001.jpg
till_500_43_120031006102;1030284;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Plants/Green plants;Mica Decorations;to be determined;bordeaux; 103028401.jpg; 103028401.jpg; 103028401.jpg
till_500_43_120031006103;1028039;Default;grouped;base;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Tillandsia;Shop/Artificial flowers & plants/Plants/Cacti & succulents;Mica Decorations;to be determined;bordeaux; 102803901.jpg; 102803901.jpg; 102803901.jpg
