sku;ed_model;ed_color;ed_size;;
136382;Zio;white;L20.W7.H14;;
136387;Zio;copper;L7.W7.H7;;
136389;Zio;copper;L30.W6.H6;;
136390;Zio;copper;L7.W7.H7;;
136391;Zio;copper;L30.W6.H6;;
132414;Toronto;black;L16.W15.H41;;
88800;Norway;green;H120.D81.;;
462454;Aspen;green;H155.D112.;;
462455;Aspen;green;H185.D122.;;
462456;Aspen;green;H215.D132.;;
462458;Aspen;green;H185.D114.;;
462459;Aspen;green;H215.D125.;;
950022;;NULL;;;
170040;Inca;grey;H28.D32.;;
170041;Inca;grey;H12.5.D40.;;
170042;Inca;grey;L40.W17.H33;;
170043;Inca;grey;H3.D35.;;
477836;Spec.Hol.Pine (niet gebruiken);blue;H185;;
170187;Inca;grey;H15.5.D11.5.;;
352286;Vienna;white;L17.W17.H40;;
352287;Vienna;grey;L17.W17.H40;;
352289;Napoli;white;L21.W21.H53;;
352290;Napoli;grey;L21.W21.H53;;
352707;;brown;L28.W28.H75;;
352708;;grey;L28.W28.H75;;
300200;Vera;white;H35.D22.;;
300201;Vera;white;H45.D25.;;
950038;;NULL;;;
140220;Loomy;white;H14.D16.;;
140221;Loomy;white;H18.D20.;;
140222;Loomy;white;H22.D24.;;
140223;Loomy;white;H26.D28.;;
602568;;mixed colours;L6.5.W5.H6.5;;
140390;Loomy;cream;H14.D16.;;
140391;Loomy;cream;H18.D20.;;
140392;Loomy;cream;H22.D24.;;
140393;Loomy;cream;H26.D28.;;
140396;Loomy;grey;H14.D16.;;
140397;Loomy;grey;H18.D20.;;
140398;Loomy;grey;H22.D24.;;
140399;Loomy;grey;H26.D28.;;
950034;;NULL;;;
763660;;green;L165;;
763661;;green;L195;;
763663;;green;L270;;
763664;;green;L300;;
763665;;green;L310;;
763666;;green;L340;;
763668;;green;L490;;
763670;;green;L230;;
763671;;green;L300;;
763674;;green;L300;;
763675;;green;L365;;
763676;;green;L395;;
763677;;green;L565;;
362001;;black;L25;;
362005;;black;L25;;
362006;;black;L25;;
362008;;black;;;
362009;;black;;;
362010;;black;;;
362012;;black;L180;;
362013;;black;L180;;
348928;;white;L7.5.W7.5.H15.7;;
348929;;anthracite;L7.5.W7.5.H15.7;;
348930;;l.grey;L7.5.W7.5.H15.7;;
348936;;yellow;L7.5.W7.5.H15.7;;
348937;;pink;L7.5.W7.5.H15.7;;
348939;;l.green;L7.5.W7.5.H15.7;;
348940;;green;L7.5.W7.5.H15.7;;
348941;;orange;L7.5.W7.5.H15.7;;
348942;;red;L7.5.W7.5.H15.7;;
348944;;silver;L7.5.W7.5.H15.7;;
348945;;black;L7.5.W7.5.H15.7;;
348946;;d.brown;L7.5.W7.5.H15.7;;
348947;;turquoise;L7.5.W7.5.H15.7;;
348952;;white;L7.5.W7.5.H15.7;;
348953;;anthracite;L7.5.W7.5.H15.7;;
348954;;l.grey;L7.5.W7.5.H15.7;;
348960;;yellow;L7.5.W7.5.H15.7;;
348961;;pink;L7.5.W7.5.H15.7;;
348963;;l.green;L7.5.W7.5.H15.7;;
348964;;green;L7.5.W7.5.H15.7;;
348965;;orange;L7.5.W7.5.H15.7;;
348966;;red;L7.5.W7.5.H15.7;;
348968;;silver;L7.5.W7.5.H15.7;;
348969;;black;L7.5.W7.5.H15.7;;
348970;;d.brown;L7.5.W7.5.H15.7;;
348971;;turquoise;L7.5.W7.5.H15.7;;
348980;;transparent;L7.5.W7.5.H15.7;;
306969;Chaz;silver;L10.W10.H10;;
306970;Chaz;silver;L14.W14.H14;;
306971;Chaz;silver;L17.W17.H17;;
306972;Chaz;silver;L21.W21.H21;;
306973;Chaz;silver;L14.W14.H26;;
306974;Chaz;silver;L17.W17.H31;;
10150;;green;L38.W19.5.H9.3;;
146050;Vince;transparent;H15.D15.;;
146066;Cilla;transparent;H50.D15.;;
146067;Cilla;transparent;H22.D19.;;
146068;Cilla;transparent;H28.D19.;;
10693;;ochre;L14.5.W8.H9.5;;
146083;Tigo;transparent;H14.5.D14.5.;;
146084;Tigo;transparent;H29.D14.5.;;
146085;Tigo;transparent;H25.D19.;;
146086;Tigo;transparent;H13.D26.;;
146087;Tigo;transparent;H13.D26.;;
146088;Tigo;transparent;H13.D26.;;
146426;Yvette;transparent;H8.D7.;;
307478;Kyra;silver;L40.W12.5.H12;;
307479;Kyra;silver;L45.W14.5.H15;;
304015;Zilla;white;L26.W26.H26;;
304016;Zilla;black;L26.W26.H26;;
115004;Zita;transparent;H30.D16.5.;;
115005;Zita;transparent;H29.D23.;;
201646;Rocca;NULL;H28.D35.;;
201647;Rocca;NULL;H34.D42.;;
201648;Rocca;NULL;H40.D49.;;
349098;;white;L7.5.W7.5.H15.7;;
349099;;anthracite;L7.5.W7.5.H15.7;;
349100;;l.grey;L7.5.W7.5.H15.7;;
349104;;yellow;L7.5.W7.5.H15.7;;
349105;;pink;L7.5.W7.5.H15.7;;
349107;;l.green;L7.5.W7.5.H15.7;;
349108;;green;L7.5.W7.5.H15.7;;
349109;;orange;L7.5.W7.5.H15.7;;
349110;;red;L7.5.W7.5.H15.7;;
349112;;silver;L7.5.W7.5.H15.7;;
349113;;black;L7.5.W7.5.H15.7;;
349114;;d.brown;L7.5.W7.5.H15.7;;
349115;;turquoise;L7.5.W7.5.H15.7;;
349120;;black;L7.5.W7.5.H15.7;;
349121;;beige;L7.5.W7.5.H15.7;;
349122;;brown;L7.5.W7.5.H15.7;;
349124;;beige;L7.5.W7.5.H15.7;;
349125;;brown;L7.5.W7.5.H15.7;;
349202;;black;L7.5.W7.5.H15.7;;
349219;Mica;purple;L7.5.W7.5.H15.7;;
349225;;l.yellow;L7.5.W7.5.H15.7;;
349226;;l.yellow;L7.5.W7.5.H15.7;;
349227;;l.yellow;L7.5.W7.5.H15.7;;
307528;Kyra;silver;L39.W13.H24;;
307529;Kyra;silver;L46.W16.H32;;
307540;Orchid;silver;H9.D7.;;
307957;Moro;silver;H17.D37.;;
307959;Moro;silver;H17.D38.;;
307960;Moro;silver;H21.5.D48.;;
603023;;mixed colours;L21.W6.5.H8;;
603024;;mixed colours;L6.5.W6.5.H7.5;;
603038;;mixed colours;L45.5.W25.H23.5;;
300988;Vera;platinum;H45.D25.;;
120626;;lime;L7.5.W7.5.H15.7;;
120627;;lime;L7.5.W7.5.H15.7;;
120628;;lime;L7.5.W7.5.H15.7;;
120629;;l.blue;L7.5.W7.5.H15.7;;
120630;;l.blue;L7.5.W7.5.H15.7;;
120631;;l.blue;L7.5.W7.5.H15.7;;
120671;;fuchsia;L7.5.W7.5.H15.7;;
120672;;fuchsia;L7.5.W7.5.H15.7;;
120673;;fuchsia;L7.5.W7.5.H15.7;;
120677;;transparent;L7.5.W7.5.H15.7;;
120764;Mica;white;L40.W60.H19;;
338541;;brown;H65;;
338542;;brown;H90;;
338543;;brown;H120;;
338544;;brown;H180;;
603044;;mixed colours;L6.W3.H3.5;;
603067;;mixed colours;L6.5.W4.5.H9;;
603080;;mixed colours;L18.5.W12;;
364676;;white;L16.W16.H20.9;;
149510;Lidy;white;H12.D14.5.;;
12607;Ivan;l.grey;H10.D15.5.;;
344989;Mila;red;H2.D30.;;
344990;Mila;red;H2.D25.;;
345008;Mila;gold;H2.D33.;;
345009;Mila;gold;H2.D30.;;
345010;Mila;gold;H2.D25.;;
345036;Mila;silver;H2.D33.;;
345037;Mila;silver;H2.D30.;;
345038;Mila;silver;H2.D25.;;
345039;Mila;silver;L44.W13.H2;;
345040;Mila;silver;L27.W12.H2;;
345199;Mila;white;H2.D33.;;
345200;Mila;white;H2.D30.;;
345201;Mila;white;H2.D25.;;
345203;Mila;white;L27.W12.H2;;
345212;Mila;white;H2.D33.;;
12608;Ivan;l.grey;H12.5.D20.;;
12609;Ivan;l.grey;H15.D25.;;
149633;Lloyd;taupe;L45.W22.H14;;
149634;Lloyd;taupe;L52.W24.H21;;
309470;Lima;silver;H7.D8.;;
309471;Lima;white;H7.D8.;;
309472;Lima;grey;H7.D8.;;
309473;Lima;black;H7.D8.;;
309554;Chaz;silver;L7.W7.H7.5;;
12610;Ivan;l.grey;H18.5.D30.;;
12611;Ivan;l.grey;H30.D18.5.;;
12612;Ivan;l.grey;H40.D18.5.;;
12613;Ivan;l.grey;H50.D18.5.;;
100341;York;transparent;H19.D6.5.;;
17987;Amelie;transparent;H35.D24.5.;;
17988;Amelie;transparent;H27.D18.5.;;
17989;Amelie;transparent;H19.D13.;;
17991;Amelie;transparent;H22.D21.5.;;
17992;Amelie;transparent;H16.5.D15.;;
146856;Monaco;transparent;H23.D23.;;
146857;Monaco;transparent;H34.5.D23.;;
146867;Minou;transparent;H26.D19.;;
146872;Boly;transparent;H15.D16.5.;;
146873;Boly;transparent;H18.D19.5.;;
146874;Boly;transparent;H21.D24.;;
389240;Emerald;green;H305.D132.;;
389241;Emerald;green;H365.D152.;;
389242;Emerald;green;H425.D175.;;
389243;Emerald;green;H500.D191.;;
389244;Emerald;green;H600.D236.;;
389246;Emerald;green;H185.D104.;;
389247;Emerald;green;H215.D109.;;
389248;Emerald;green;H230.D114.;;
389249;Emerald;green;H260.D124.;;
893654;Frosted Stelton;green;H170.D117.;;
893655;Frosted Stelton;green;H185.D122.;;
893657;Frosted Stelton;green;H215.D147.;;
893658;Frosted Stelton;green;H230.D157.;;
374725;;mixed colours;H14.5.D10.;;
130640;Mila;d.brown;H2.D33.;;
149670;Lidy;white;H6.D8.;;
149671;Lidy;white;H11.D12.5.;;
149672;Lidy;white;H12.D14.5.;;
149673;Lidy;white;H13.D15.5.;;
149674;Lidy;white;H15.D18.;;
149675;Lidy;white;H17.D20.5.;;
149677;Lidy;white;H22.D26.;;
149678;Lidy;white;H24.5.D29.;;
149690;Lidy;red;H6.D8.;;
149691;Lidy;red;H11.D12.5.;;
149692;Lidy;red;H12.D14.5.;;
149693;Lidy;red;H13.D15.5.;;
149694;Lidy;red;H15.D18.;;
149695;Lidy;red;H17.D20.5.;;
149697;Lidy;red;H22.D26.;;
149698;Lidy;red;H24.5.D29.;;
149730;Lidy;green;H6.D8.;;
149731;Lidy;green;H11.D12.5.;;
149732;Lidy;green;H12.D14.5.;;
149733;Lidy;green;H13.D15.5.;;
149734;Lidy;green;H15.D18.;;
149735;Lidy;green;H17.D20.5.;;
149737;Lidy;green;H22.D26.;;
149750;Lidy;cream;H6.D8.;;
149751;Lidy;cream;H11.D12.5.;;
149752;Lidy;cream;H12.D14.5.;;
149753;Lidy;cream;H13.D15.5.;;
149754;Lidy;cream;H15.D18.;;
149755;Lidy;cream;H17.D20.5.;;
149757;Lidy;cream;H22.D26.;;
149758;Lidy;cream;H24.5.D29.;;
132480;;brown;L31.W31.H66;;
763565;;black;;;
149817;Chris;grey;L120.W80.H135;;
132482;;white;L31.W31.H66;;
388484;Forest Fr.Pine;blue;H120.D99.;;
388485;Forest Fr.Pine;blue;H155.D119.;;
388486;Forest Fr.Pine;blue;H185.D130.;;
388487;Forest Fr.Pine;blue;H215.D140.;;
388488;Forest Fr.Pine;blue;H230.D157.;;
388489;Forest Fr.Pine;blue;H260.D168.;;
382900;Frosted Fraser;green;H90.D56.;;
382903;Pear;green;H90.D33.;;
363700;Connect 24;black;L22.W14.H7;;
363703;Connect 24;black;L15.W11.H7;;
363710;Connect 24;black;L300;;
363711;Connect 24;black;L1000;;
363712;Connect 24;warm white;L500;;
363713;Connect 24;warm white;L300.H40;;
363714;Connect 24;warm white;L200.H100;;
363717;Connect 24;warm white;L200.H200;;
363718;Connect 24;warm white;L300.H300;;
363727;Connect 24;warm white;L1000;;
383634;Frosted Stelton;green;H170.D117.;;
383635;Frosted Stelton;green;H185.D122.;;
383637;Frosted Stelton;green;H215.D147.;;
383638;Frosted Stelton;green;H230.D157.;;
383654;Frosted Stelton;green;H170.D117.;;
383655;Frosted Stelton;green;H185.D122.;;
383657;Frosted Stelton;green;H215.D147.;;
383658;Frosted Stelton;green;H230.D157.;;
383664;Frasier;green;H170.D117.;;
383665;Frasier;green;H185.D124.;;
383666;Frasier;green;H200.D132.;;
383667;Frasier;green;H215.D145.;;
383668;Frasier;green;H230.D147.;;
181009;;mixed colours;H16.D16.;;
181018;;mixed colours;H16.5.D12.;;
181021;;mixed colours;H14.5.D11.;;
383854;Frasier;green;H170.D117.;;
383855;Frasier;green;H185.D124.;;
383856;Frasier;green;H200.D132.;;
383857;Frasier;green;H215.D145.;;
383858;Frasier;green;H230.D147.;;
383864;Frasier;blue;H170.D117.;;
383865;Frasier;blue;H185.D124.;;
383866;Frasier;blue;H200.D132.;;
383867;Frasier;blue;H215.D145.;;
383868;Frasier;blue;H230.D147.;;
383884;Frasier;blue;H170.D117.;;
383885;Frasier;blue;H185.D124.;;
383886;Frasier;blue;H200.D132.;;
383887;Frasier;blue;H215.D145.;;
383888;Frasier;blue;H230.D147.;;
608215;;mixed colours;L30.W27.5.H18;;
608247;;mixed colours;L8.W5.H7;;
608249;;mixed colours;L5.W3.H5;;
608250;;mixed colours;L5.W3.H5;;
608258;;mixed colours;L6.5.W4.5.H6.5;;
608263;;mixed colours;L4.5.W4.H5;;
608290;;mixed colours;L11.W11.H15;;
608310;;green;H15;;
608311;;green;L23.D9.;;
608312;;green;H15;;
608318;;green;L50.W30.H45;;
608319;;green;L8.W8.H22;;
608320;;white;L8.W8.H22;;
608343;;mixed colours;L15.W10.H10;;
292680;Wreath led;green;D35.;;
292681;Wreath led;green;D45.;;
292710;Spray;green;H3;;
893854;Frasier;green;H170.D117.;;
893855;Frasier;green;H185.D124.;;
893856;Frasier;green;H200.D132.;;
893857;Frasier;green;H215.D145.;;
893858;Frasier;green;H230.D147.;;
344988;Mila;red;H2.D33.;;
381925;;multicolour;L31.W19.H22;;
381880;;multicolour;L22.W15.H14;;
381881;;multicolour;L22.W15.H14;;
381882;;multicolour;L29.W19.H18;;
381883;;multicolour;L21.W17.H17;;
381884;;multicolour;L20.W16.H15;;
381885;;multicolour;L19.W14.H16;;
381886;;multicolour;H7;;
381887;;multicolour;H7;;
381888;;multicolour;H8;;
381892;;multicolour;L7.W5.H7;;
381895;;multicolour;L11.W7.H10;;
381897;;multicolour;L10.W3.H12;;
381898;;multicolour;L10.W8.H11;;
131026;Isis;brown;L40.W29.H19;;
131030;Isis;brown;L40.W20.H40;;
131031;Isis;black;L40.W29.H19;;
132535;Neston;white;L30.W12.H47;;
132539;Neston;brown;L30.W12.H47;;
132606;;white;L32.W22.5.H64;;
132608;;brown;L32.W22.5.H64;;
22172;Zaragoza;anthracite;L14.W14.H20;;
22173;Zaragoza;anthracite;L20.W20.H41;;
22174;Zaragoza;white;L14.W14.H20;;
22175;Zaragoza;white;L20.W20.H41;;
132735;Lacy;rust;H38.D18.;;
132747;Lacy;rust;L17.W17.H38;;
132756;Lacy;rust;L17.W17.H66;;
230628;Welcome To Our Table;shiny;H25.D24.;;
230638;Elsey;aluminium;H41.D30.;;
111430;Ivan;silver;H10.D15.5.;;
111431;Ivan;silver;H12.5.D20.;;
111432;Ivan;silver;H15.D25.;;
111434;Ivan;silver;H30.D18.5.;;
111435;Ivan;silver;H40.D18.5.;;
111436;Ivan;silver;H50.D18.5.;;
288811;Norway;green;H365.D206.;;
111600;Chaz;silver;L17.W10.H10;;
111601;Chaz;silver;L17.W10.H15.5;;
604011;;mixed colours;L39.5.W24.H21.5;;
604023;;mixed colours;L6.5.W4.5.H7;;
763855;;clear;L11.5.W5.2.H10;;
149862;Lidy;purple;H12.D14.5.;;
363499;Connect 24;NULL;L80.H60;;
384355;Danfield;green;H155.D82.;;
384356;Danfield;green;H185.D97.;;
384357;Danfield;green;H215.D107.;;
384415;Patton;green;H155.D102.;;
384416;Patton;green;H185.D117.;;
384417;Patton;green;H215.D125.;;
31591;Slate;l.grey;L9.5.W9.5.H9.5;;
31592;Slate;l.grey;L12.W12.H12;;
31647;Slate;l.grey;L15.W15.H15;;
31648;Slate;l.grey;L18.W18.H18;;
31649;Slate;l.grey;L12.W12.H20;;
31651;Slate;l.grey;L17.W17.H8;;
31652;Slate;l.grey;L20.W20.H10;;
31653;Slate;l.grey;L18.W7.H7;;
31654;Slate;l.grey;L23.W11.H11;;
31655;Slate;l.grey;L28.W14.H14;;
384496;Sullivan;green;H185.D102.;;
384497;Sullivan;green;H215.D117.;;
398725;Bristlecone Fir;green;H155.D99.;;
398726;Bristlecone Fir;green;H185.D119.;;
398727;Bristlecone Fir;green;H215.D127.;;
384735;Macallan;green;H155.D104.;;
384736;Macallan;green;H185.D127.;;
384737;Macallan;green;H215.D137.;;
384738;Macallan;green;H230.D140.;;
384739;Macallan;green;H260.D150.;;
384745;Macallan;green;H155.D104.;;
384746;Macallan;green;H185.D127.;;
384747;Macallan;green;H215.D137.;;
384748;Macallan;green;H230.D140.;;
384749;Macallan;green;H260.D150.;;
47592;Vince;transparent;H19.D19.;;
47593;Vince;transparent;H24.D24.;;
47594;Vince;transparent;H35.D22.;;
47595;Vince;transparent;H45.D25.;;
47596;Vince;transparent;H55.D28.;;
47600;Kres;transparent;H15.5.D17.5.;;
47601;Kres;transparent;H19.D21.;;
47602;Kres;transparent;H21.D23.;;
47605;Kres;transparent;H30.D23.5.;;
47606;Kres;transparent;H35.D28.;;
47635;Britt;transparent;L18.W18.H18;;
47636;Britt;transparent;L20.W20.H20;;
47637;Britt;transparent;L25.W25.H25;;
47639;Britt;transparent;L14.W14.H35;;
47640;Britt;transparent;L14.W14.H42;;
47643;Britt;transparent;L30.W10.H20;;
47644;Britt;transparent;L20.W10.H30;;
47645;Britt;transparent;L20.W16.H14;;
47646;Britt;transparent;L30.W20.H20;;
47654;Dalio;transparent;H50.D20.;;
47655;Dalio;transparent;H70.D20.;;
47656;Dalio;transparent;H90.D20.;;
47680;Tigo;transparent;H14.5.D14.5.;;
47683;Tigo;transparent;H14.5.D14.5.;;
47684;Tigo;transparent;H14.5.D14.5.;;
47686;Tigo;transparent;H29.D14.5.;;
47689;Tigo;transparent;H29.D14.5.;;
47690;Tigo;transparent;H29.D14.5.;;
47692;Tigo;transparent;H25.D19.;;
47694;Tigo;transparent;H25.D19.;;
47695;Tigo;transparent;H25.D19.;;
398914;Alaskan Cedar Frosted;blue;H155.D99.;;
398915;Alaskan Cedar Frosted;blue;H185.D109.;;
398917;Alaskan Cedar Frosted;blue;H215.D127.;;
398918;Alaskan Cedar Frosted;blue;H230.D137.;;
398919;Alaskan Cedar Frosted;blue;H260.D155.;;
389394;Forest Fr.Pine;newgrowth blue;H120.D99.;;
389395;Forest Fr.Pine;newgrowth blue;H155.D119.;;
389396;Forest Fr.Pine;newgrowth blue;H185.D130.;;
389397;Forest Fr.Pine;newgrowth blue;H215.D140.;;
389398;Forest Fr.Pine;newgrowth blue;H230.D157.;;
389399;Forest Fr.Pine;newgrowth blue;H260.D168.;;
399095;Sherwood;green;H155.D112.;;
399096;Sherwood;green;H185.D127.;;
399097;Sherwood;green;H215.D135.;;
399098;Sherwood;green;H230.D142.;;
399099;Sherwood;green;H260.D150.;;
389514;Abies Nordmann;d.green;H185.D135.;;
389515;Abies Nordmann;d.green;H155.D122.;;
389516;Abies Nordmann;d.green;H200.D142.;;
389517;Abies Nordmann;d.green;H215.D155.;;
389518;Abies Nordmann;d.green;H230.D160.;;
389519;Abies Nordmann;d.green;H260.D175.;;
370056;;brown;H180;;
36739;Sissy;white;H71.D30.;;
36741;Sissy;white;L70.W70.H70;;
36742;Sissy;white;L53.W41.H92.5;;
36743;Sissy;white;H70.D70.;;
36747;Sissy;white;L85.W35.H78;;
36760;;brown;H120;;
36761;;brown;H180;;
370231;;warm white;H70.D10.;;
370241;;multicolour;H7;;
370251;;multicolour;L70.H58;;
11160;Orchid;silver;H15.5.D13.5.;;
11161;Orchid;silver;L16.W16.H14;;
383639;Frosted Stelton;green;H260.D185.;;
383659;Frosted Stelton;green;H260.D185.;;
97568;Zaragoza;white;L17.W17.H30;;
36738;Sissy;white;H35.D35.5.;;
21000;Mila;silver;H1.D25.;;
21001;Mila;silver;H1.D30.;;
21002;Mila;gold;H1.D25.;;
21003;Mila;gold;H1.D30.;;
21004;Mila;red;H1.D25.;;
21005;Mila;red;H1.D30.;;
21044;Mila;glitter;H2.D33.;;
21045;Mila;glitter;H2.D30.;;
21060;Mila;champagne;H2.D33.;;
21070;Mila;l.gold;H2.D33.;;
21072;Mila;d.gold;H2.D33.;;
21076;Mila;d.gold;H2.D33.;;
146661;Diny;transparent;H28.5.D20.;;
383669;Frasier;green;H260.D161.;;
383859;Frasier;green;H260.D161.;;
31660;Slate;l.grey;L21.W21.H21;;
31700;Slate;l.grey;L24.W24.H2;;
31701;Slate;l.grey;L28.W28.H2.5;;
31702;Slate;l.grey;L36.W36.H3;;
31803;Slate;l.grey;H2.D24.;;
31804;Slate;l.grey;H2.5.D28.;;
31805;Slate;l.grey;H3.D36.;;
950208;;NULL;;;
40959;Vera;white;H13.5.D14.5.;;
40960;Vera;white;H15.D18.;;
40991;Vera;white;H25.D20.;;
48286;;transparent;H30.D19.5.;;
27501;Ebony;silver;H17.D9.;;
27503;Ebony;silver;H31.5.D9.;;
27504;Ebony;silver;H39.D10.5.;;
383862;Frasier;blue;H90.D56.;;
905380;Ivy;green;L180.W15.H15;;
905381;Ivy;variegated;L180.W15.H15;;
905382;Ivy;green;L180.W15.H15;;
905390;Petunia;d.pink;L180.W18.H10;;
905391;Petunia;d.purple;L180.W18.H10;;
905392;Petunia;white;L180.W18.H10;;
905418;Rose;cream;L180.W18.H10;;
905424;Bougainvillea;d.pink;L180.W18.H10;;
908524;Rose spray;peach;L87;;
908563;Wisteria spray;white;L93;;
909782;Rose;pink;L70;;
909783;Rose;white;L70;;
909784;Rose;salmon;L70;;
910175;Reed grass;green;L99.D19.5.;;
910671;Eucalyptus spray;green;L81.D15.;;
910672;Eucalyptus spray;red;L81;;
910991;Forget me not;cream;L65;;
910994;Forget me not;blue;L65;;
911233;Pennisetum;white;L90;;
911261;Oncidium;cream;L78.D20.;;
911262;Oncidium;yellow;L78;;
911795;Money plant;white;L75;;
912114;Table piece rose;red;L11;;
917461;Dahlia;yellow;H25.D20.;;
917462;Dahlia;orange;H25.D20.;;
918250;Chlorophytum;green;L56.D56.;;
918252;Chlorophytum;green;L45.D45.;;
919801;Dieffenbachia;green;H65.D35.;;
919802;Scindapsus;green;H65.D35.;;
919806;Dieffenbachia;variegated;H65.D40.;;
919807;Scindapsus;green;H65.D35.;;
919851;Dieffenbachia;green;H100.D50.;;
925351;Ivy;variegated;L55;;
925352;Ivy;green;L55;;
926091;Lily stargazer;cream;L75;;
926094;Lily stargazer;pink;L75;;
926152;Escallonia;cream;L77;;
926154;Escallonia;pink;L77;;
927021;Philodendron leaf;green;L97;;
927022;Palm leaf;green;L83;;
927023;Monstera leafs;green;L88;;
927141;Poppy;orange;L65.D10.;;
927320;Gypsophila;cream;L60;;
930306;Ficus natasja;variegated;H40.D30.;;
930307;Ficus natasja;green;H40.D30.;;
930310;Areca palm;green;H50;;
930311;Areca palm;green;H45.D60.;;
933240;Acuba;green;H70.D40.;;
933242;Acuba;green;H65.D40.;;
933252;Dieffenbachia;green;H70.D55.;;
933262;Hosta;green;H65.D40.;;
933272;Croton;green;H73.D40.;;
933300;Hosta;green;H65.D50.;;
935110;Noble fir;green;L26.5.W17.H40;;
935120;Tea leaf bonsai;green;H40;;
936355;Boxwood;green;L25.W25;;
936741;Podocarpus ball;green;D15.;;
936743;Podocarpus ball;green;D20.;;
936745;Podocarpus ball;green;D28.;;
936749;Boxwood ball;green;D40.;;
936751;Boxwood ball;green;D14.;;
936761;Boxwood ball;green;D19.;;
936771;Boxwood ball;green;D25.;;
936781;Boxwood ball;green;D30.;;
936791;Boxwood ball;green;D36.;;
936799;Boxwood ball;green;D50.;;
937122;Crested dogs tail;green;L86;;
937320;Grass bundle;green;H74;;
937330;Grass bundle;green;H90;;
937621;Bouquet peony roses mila;l.pink;L55;;
937622;Bouquet peony roses mila;d.pink;L55;;
940198;Pansy;purple;H25.D20.;;
940291;Hibiscus;yellow;H40.D30.;;
940292;Hibiscus;orange;H40.D30.;;
940294;Hibiscus;white;H40.D30.;;
940371;Phalaenopsis;d.purple;H65.D20.;;
940372;Phalaenopsis;purple;H65.D20.;;
940373;Phalaenopsis;white;H65.D20.;;
946416;Impatiens;purple;H25.D20.;;
946417;Impatiens;red;H25.D20.;;
946418;Impatiens;pink;H25.D20.;;
946421;Impatiens;purple;H25.D20.;;
946423;Impatiens;pink;H25.D20.;;
947101;Begonia;d.pink;H37.D35.;;
947102;Begonia;yellow;H37.D35.;;
947103;Begonia;white;H37.D35.;;
947104;Begonia;salmon;H37.D35.;;
947211;Cyclamen;d.pink;H28.D35.;;
947212;Cyclamen;l.pink;H28.D35.;;
947222;Cyclamen;white;H30.D30.;;
947226;Cyclamen;red;H30.D30.;;
947228;Cyclamen;l.pink;H30.D30.;;
947229;Cyclamen;d.pink;H30.D30.;;
947273;Hydrangea;cream;H45.D45.;;
947274;Hydrangea;l.purple;H45.D45.;;
947275;Hydrangea;l.blue;H45.D45.;;
947276;Hydrangea;pink;H45.D45.;;
947281;Geranium;red;H38.D30.;;
947282;Geranium;pink;H38.D30.;;
947283;Geranium;salmon;H38.D30.;;
947284;Geranium;cream;H38.D30.;;
947286;Geranium;d.pink;H38.D30.;;
947671;Lavender;blue;H33.D20.;;
947672;Lavender;lilac;H33.D20.;;
947673;Lavender;purple;H33.D20.;;
947789;Spathiphyllum;white;H50.D40.;;
947812;Peonyrose;salmon;H50.D45.;;
947813;Peonyrose;pink;H50.D45.;;
947888;Anthurium;red;H40.D30.;;
947903;Canna;orange;H70.D50.;;
948141;Saint paulia;d.pink;H20.D20.;;
948142;Saint paulia;l.pink;H20.D20.;;
948143;Saint paulia;purple;H20.D20.;;
948263;Rosebush;red;H100.D50.;;
948331;Rosebush;yellow;H33.D25.;;
948332;Rosebush;pink;H33.D25.;;
948333;Rosebush;red;H33.D25.;;
948334;Rosebush;white;H33.D25.;;
948396;Azalea;red;H35.D30.;;
948676;Dipladenia;purple;H40.D25.;;
948678;Dipladenia;white;H40.D25.;;
948754;Phalaenopsis;white;H30.D15.;;
953231;Ivy;variegated;L125.W25.H25;;
953232;Ivy;green;L125.W25.H25;;
953233;Scindapsus hanging;green;L125.W25.H25;;
953274;Petunia hanging;yellow;L100.W30.H15;;
953281;Ivy;variegated;L80.W30.H15;;
953282;Ivy;green;L80.W30.H15;;
953283;Scindapsus hanging;green;L80.W30.H15;;
953284;Tradescantia hanging;green;L80.W30.H15;;
953285;Fittonia hanging;green;L80.W30.H15;;
953430;Tradescantia hanging;green;L70.W30.H20;;
953440;Pilea hanging;green;L70.W30.H20;;
953461;Bougainvillea hanging;d.pink;L100;;
953470;East indian cherry;orange;L80.W20.H15;;
953491;Petunia hanging;d.purple;L80.W20.H15;;
953492;Petunia hanging;fuchsia;L80.W20.H15;;
953493;Petunia hanging;pink;L80.W20.H15;;
953494;Petunia hanging;white;L80.W20.H15;;
964825;Renoncule;orange;L35.D26.;;
964826;Renoncule;pink;L35.D26.;;
964828;Renoncule;orange;L22.D19.;;
964829;Renoncule;pink;L22.D19.;;
965311;Lavender;lilac;L30.D15.;;
965312;Lavender;purple;L30.D15.;;
966036;Cypress;green;H80.D40.;;
966037;Cypress;green;H120.D45.;;
966056;Cordyline;green;H35.D25.;;
966057;Fittonia;green;H35.D25.;;
966059;Pilea;green;H35.D25.;;
966130;Dracaena;green;H100;;
972500;Sunflower;yellow;H18;;
975191;Geranium;red;H34.D20.;;
975192;Geranium;pink;H34.D20.;;
975193;Geranium;salmon;H34.D20.;;
975195;Geranium;cream;H34.D20.;;
975196;Geranium;d.pink;H34.D20.;;
975201;Geranium;red;H35.D25.;;
975202;Geranium;pink;H35.D25.;;
975203;Geranium;salmon;H35.D25.;;
